year,class_id,class_hh,class_m_edu,class_lag_mean,class_size,grade,school_hh,school_m_edu,class_mean,id_teacher,res_lag1,res_lag2,res_lag3,res_lag4,res_lag5,res_lag6,weight1,weight2,weight3,weight4,weight5,weight6
2000,9121,12191.973,16.0625,,32,3,12183.404,16.547827,,963,,,,,,,,,,,,
2001,9127,11541.681,15.678572,,28,3,11927.842,16.466276,,963,,,,,,,60,,,,,
2002,9133,11423.695,17.360001,,25,3,12204.703,16.415178,,963,,,,,,,53,57,,,,
2003,4339,11485.569,15.851851,,27,3,12226.197,16.436201,,963,,,,,,,52,55,59,,,
2004,9145,12055.546,16.193548,,31,3,12099.907,16.464602,,963,,,,,,,58,56,59,63,,
2005,9151,13425.171,16.25,,28,3,11879.296,16.719118,,963,,,,,,,59,55,53,56,60,
2006,9157,13040.397,17.029411,,34,3,12090.087,16.743814,,963,,,,,,,62,65,61,59,62,66
2007,1963,12474.846,16.419355,,31,3,12233.66,16.824034,,963,,,,,,,65,59,62,58,56,59
2000,6721,11541.52,16.76,,25,3,12183.404,16.547827,,964,,,,,,,,,,,,
2001,6727,10970.049,17.862068,,29,3,11927.842,16.466276,,964,,,,,,,54,,,,,
2002,4333,11941.971,17.75,,28,3,12204.703,16.415178,,964,,,,,,,57,53,,,,
2003,1939,11422.139,19.538462,,26,3,12226.197,16.436201,,964,,,,,,,54,55,51,,,
2004,6745,11474.268,16.965517,,29,3,12099.907,16.464602,,964,,,,,,,55,57,58,54,,
2005,4351,12717.872,17.90909,,33,3,11879.296,16.719118,,964,,,,,,,62,59,61,62,58,
2006,6757,13105.137,16.26923,,26,3,12090.087,16.743814,,964,,,,,,,59,55,52,54,55,51
2007,4363,11813.913,17.066668,,30,3,12233.66,16.824034,,964,,,,,,,56,63,59,56,58,59
2000,9122,13281.04,16.375,,32,4,12183.404,16.547827,,965,,,,,,,,,,,,
2001,4328,11190.039,16.592592,-.16510125,27,4,11927.842,16.466276,-2.6392739,965,,,,,,,59,,,,,
2002,4334,11855.517,15.785714,-.17881912,28,4,12204.703,16.415178,-2.6719804,965,-2.6392739,,,,,,55,60,,,,
2003,9140,12486.771,16.074074,-.1831708,27,4,12226.197,16.436201,-2.6943231,965,-2.6719804,-2.6392739,,,,,55,54,59,,,
2004,4346,11779.157,17.903225,-.091788657,31,4,12099.907,16.464602,-2.6680481,965,-2.6943231,-2.6719804,-2.6392739,,,,58,59,58,63,,
2005,6752,11964.263,17.705883,.0036309254,34,4,11879.296,16.719118,-2.6228683,965,-2.6680481,-2.6943231,-2.6719804,-2.6392739,,,65,61,62,61,66,
2006,4358,10677.75,15.645162,.089020461,31,4,12090.087,16.743814,-2.626847,965,-2.6228683,-2.6680481,-2.6943231,-2.6719804,-2.6392739,,65,62,58,59,58,63
2007,4364,12290.805,16.192308,.26776189,26,4,12233.66,16.824034,-2.6642885,965,-2.626847,-2.6228683,-2.6680481,-2.6943231,-2.6719804,-2.6392739,57,60,57,53,54,53
2000,4322,12212.694,15,,29,4,12183.404,16.547827,,966,,,,,,,,,,,,
2001,1928,12512.258,16.08,-.37747195,25,4,11927.842,16.466276,-2.7113168,966,,,,,,,54,,,,,
2002,6734,11834.408,16.206896,-.15392318,29,4,12204.703,16.415178,-2.7158668,966,-2.7113168,,,,,,54,58,,,,
2003,6740,12822.777,16,-.11717562,27,4,12226.197,16.436201,-2.5843687,966,-2.7158668,-2.7113168,,,,,56,52,56,,,
2004,1946,11431.538,16,-.14293468,28,4,12099.907,16.464602,-2.6822033,966,-2.5843687,-2.7158668,-2.7113168,,,,55,57,53,57,,
2005,9152,13315.724,16.517241,-.39119026,29,4,11879.296,16.719118,-2.6663892,966,-2.6822033,-2.5843687,-2.7158668,-2.7113168,,,57,56,58,54,58,
2006,1958,11830.164,17,.016208496,31,4,12090.087,16.743814,-2.6333337,966,-2.6663892,-2.6822033,-2.5843687,-2.7158668,-2.7113168,,60,59,58,60,56,60
2007,6764,12026.9,16.625,.32511646,32,4,12233.66,16.824034,-2.6403012,966,-2.6333337,-2.6663892,-2.6822033,-2.5843687,-2.7158668,-2.7113168,63,61,60,59,61,57
2000,1922,12470.183,16.26923,,26,4,12183.404,16.547827,,967,,,,,,,,,,,,
2001,6728,11625.474,16,.11903918,29,4,11927.842,16.466276,-2.6677473,967,,,,,,,55,,,,,
2002,9134,12747.985,16.333334,-.13444616,27,4,12204.703,16.415178,-2.6575928,967,-2.6677473,,,,,,56,53,,,,
2003,4340,12913.919,16.071428,-.089437686,28,4,12226.197,16.436201,-2.6911676,967,-2.6575928,-2.6677473,,,,,55,57,54,,,
2004,9146,11112.769,15.708333,.085161015,24,4,12099.907,16.464602,-2.7358115,967,-2.6911676,-2.6575928,-2.6677473,,,,52,51,53,50,,
2005,1952,12920.001,16.642857,.21601066,28,4,11879.296,16.719118,-2.6570544,967,-2.7358115,-2.6911676,-2.6575928,-2.6677473,,,52,56,55,57,54,
2006,6758,12030.508,17.559999,.090511031,25,4,12090.087,16.743814,-2.6328061,967,-2.6570544,-2.7358115,-2.6911676,-2.6575928,-2.6677473,,53,49,53,52,54,51
2007,1964,12247.052,16.133333,.042921182,30,4,12233.66,16.824034,-2.6877651,967,-2.6328061,-2.6570544,-2.7358115,-2.6911676,-2.6575928,-2.6677473,55,58,54,58,57,59
2000,6722,12445.58,15.296296,,27,4,12183.404,16.547827,,968,,,,,,,,,,,,
2001,9128,12924.391,16.65625,.26665542,32,4,11927.842,16.466276,-2.6453052,968,,,,,,,59,,,,,
2002,1934,12809.283,17.285715,-.27471659,28,4,12204.703,16.415178,-2.7381701,968,-2.6453052,,,,,,60,55,,,,
2003,1940,11968.058,17.111111,.17143971,27,4,12226.197,16.436201,-2.6582525,968,-2.7381701,-2.6453052,,,,,55,59,54,,,
2004,6746,12759.477,17.633333,.028392214,30,4,12099.907,16.464602,-2.6712437,968,-2.6582525,-2.7381701,-2.6453052,,,,57,58,62,57,,
2005,4352,12813.257,17.307692,.04705501,26,4,11879.296,16.719118,-2.6257696,968,-2.6712437,-2.6582525,-2.7381701,-2.6453052,,,56,53,54,58,53,
2006,9158,13402.294,18.965517,.23860897,29,4,12090.087,16.743814,-2.5314822,968,-2.6257696,-2.6712437,-2.6582525,-2.7381701,-2.6453052,,55,59,56,57,61,56
2007,9164,11960.674,17,-.10464098,32,4,12233.66,16.824034,-2.5445154,968,-2.5314822,-2.6257696,-2.6712437,-2.6582525,-2.7381701,-2.6453052,61,58,62,59,60,64
2000,9123,12678.064,16.6,,30,5,12183.404,16.547827,,969,,,,,,,,,,,,
2001,6729,11661.337,15.357142,-.09920074,28,5,11927.842,16.466276,-2.6596243,969,,,,,,,58,,,,,
2002,1935,11373.638,16.344828,.021850158,29,5,12204.703,16.415178,-2.6973255,969,-2.6596243,,,,,,57,59,,,,
2003,6741,11813.772,16.689655,.11705381,29,5,12226.197,16.436201,-2.7462714,969,-2.6973255,-2.6596243,,,,,58,57,59,,,
2004,6747,10616.456,15.833333,.32155532,24,5,12099.907,16.464602,-2.7793255,969,-2.7462714,-2.6973255,-2.6596243,,,,53,53,52,54,,
2005,1953,10641.965,18.310345,-.07497865,29,5,11879.296,16.719118,-2.7878294,969,-2.7793255,-2.7462714,-2.6973255,-2.6596243,,,53,58,58,57,59,
2006,9159,13226.317,17.148148,.16328184,27,5,12090.087,16.743814,-2.6884501,969,-2.7878294,-2.7793255,-2.7462714,-2.6973255,-2.6596243,,56,51,56,56,55,57
2007,9165,12340.991,16.103449,-.019905768,29,5,12233.66,16.824034,-2.6312149,969,-2.6884501,-2.7878294,-2.7793255,-2.7462714,-2.6973255,-2.6596243,56,58,53,58,58,57
2000,1923,11183.952,17.413794,,29,5,12183.404,16.547827,,970,,,,,,,,,,,,
2001,9129,10542.804,14.689655,.19522971,29,5,11927.842,16.466276,-2.7326255,970,,,,,,,58,,,,,
2002,6735,12948.446,15.892858,.1252273,28,5,12204.703,16.415178,-2.7103236,970,-2.7326255,,,,,,57,57,,,,
2003,9141,12311.29,15.555555,.10717636,27,5,12226.197,16.436201,-2.6817875,970,-2.7103236,-2.7326255,,,,,55,56,56,,,
2004,1947,13323.73,16.653847,.058816075,26,5,12099.907,16.464602,-2.6919055,970,-2.6817875,-2.7103236,-2.7326255,,,,53,54,55,55,,
2005,6753,11141.175,17.642857,-.097003497,28,5,11879.296,16.719118,-2.7051051,970,-2.6919055,-2.6817875,-2.7103236,-2.7326255,,,54,55,56,57,57,
2006,4359,13398.326,16.034483,.0013318426,29,5,12090.087,16.743814,-2.5546153,970,-2.7051051,-2.6919055,-2.6817875,-2.7103236,-2.7326255,,57,55,56,57,58,58
2007,1965,12260.771,17.166666,-.053225148,30,5,12233.66,16.824034,-2.6868424,970,-2.5546153,-2.7051051,-2.6919055,-2.6817875,-2.7103236,-2.7326255,59,58,56,57,58,59
2000,6723,12352.723,16.965517,,29,5,12183.404,16.547827,,971,,,,,,,,,,,,
2001,4329,13199.18,16.09091,.39791226,33,5,11927.842,16.466276,-2.7035732,971,,,,,,,62,,,,,
2002,9135,11100.164,16.148148,-.2809701,27,5,12204.703,16.415178,-2.7114136,971,-2.7035732,,,,,,60,56,,,,
2003,4341,12289.954,16.47826,-.031349774,23,5,12226.197,16.436201,-2.7493732,971,-2.7114136,-2.7035732,,,,,50,56,52,,,
2004,4347,12590.733,16.818182,.053546794,33,5,12099.907,16.464602,-2.7114432,971,-2.7493732,-2.7114136,-2.7035732,,,,56,60,66,62,,
2005,9153,10865.495,15.7,-.13980855,30,5,11879.296,16.719118,-2.7093351,971,-2.7114432,-2.7493732,-2.7114136,-2.7035732,,,63,53,57,63,59,
2006,1959,12163.003,18.354839,.32104853,31,5,12090.087,16.743814,-2.6339126,971,-2.7093351,-2.7114432,-2.7493732,-2.7114136,-2.7035732,,61,64,54,58,64,60
2007,6765,12349.972,18,.020525191,28,5,12233.66,16.824034,-2.6669555,971,-2.6339126,-2.7093351,-2.7114432,-2.7493732,-2.7114136,-2.7035732,59,58,61,51,55,61
2000,4323,12233.223,16.68,,25,5,12183.404,16.547827,,972,,,,,,,,,,,,
2001,1929,12400.482,17,-.04494182,24,5,11927.842,16.466276,-2.6885366,972,,,,,,,49,,,,,
2002,4335,12736.369,16.965517,.19994962,29,5,12204.703,16.415178,-2.7603605,972,-2.6885366,,,,,,53,54,,,,
2003,1941,11798.724,16.787878,-.073204592,33,5,12226.197,16.436201,-2.5773072,972,-2.7603605,-2.6885366,,,,,62,57,58,,,
2004,9147,11459.941,15.769231,.13852777,26,5,12099.907,16.464602,-2.6060302,972,-2.5773072,-2.7603605,-2.6885366,,,,59,55,50,51,,
2005,4353,11767.417,15.884615,.0087719299,26,5,11879.296,16.719118,-2.680629,972,-2.6060302,-2.5773072,-2.7603605,-2.6885366,,,52,59,55,50,51,
2006,6759,11035.072,16.666666,.25504223,30,5,12090.087,16.743814,-2.569134,972,-2.680629,-2.6060302,-2.5773072,-2.7603605,-2.6885366,,56,56,63,59,54,55
2007,4365,11775.082,17.758621,.19686233,29,5,12233.66,16.824034,-2.6696541,972,-2.569134,-2.680629,-2.6060302,-2.5773072,-2.7603605,-2.6885366,59,55,55,62,58,53
2000,6724,11906.033,16.576923,,26,6,12183.404,16.547827,,973,,,,,,,,,,,,
2001,1930,11904.487,16.655172,.13299343,29,6,11927.842,16.466276,-2.6456795,973,,,,,,,55,,,,,
2002,1936,12091.143,14.967742,-.050652623,31,6,12204.703,16.415178,-2.6748242,973,-2.6456795,,,,,,60,57,,,,
2003,1942,11630.387,16.21875,-.058290362,32,6,12226.197,16.436201,-2.6503732,973,-2.6748242,-2.6456795,,,,,63,61,58,,,
2004,4348,12103.277,16,-.21076988,26,6,12099.907,16.464602,-2.6730754,973,-2.6503732,-2.6748242,-2.6456795,,,,58,57,55,52,,
2005,6754,12681.711,17.76923,-.012684104,26,6,11879.296,16.719118,-2.6287394,973,-2.6730754,-2.6503732,-2.6748242,-2.6456795,,,52,58,57,55,52,
2006,4360,11891.438,17.333334,-.31319085,33,6,12090.087,16.743814,-2.5882034,973,-2.6287394,-2.6730754,-2.6503732,-2.6748242,-2.6456795,,59,59,65,64,62,59
2007,9166,11970.277,17.1,.187887,30,6,12233.66,16.824034,-2.6006062,973,-2.5882034,-2.6287394,-2.6730754,-2.6503732,-2.6748242,-2.6456795,63,56,56,62,61,59
2000,9124,12687.99,16.666666,,27,6,12183.404,16.547827,,974,,,,,,,,,,,,
2001,6730,11929.944,17.73077,.24938406,26,6,11927.842,16.466276,-2.6316671,974,,,,,,,53,,,,,
2002,6736,12305.96,15.592592,.060288232,27,6,12204.703,16.415178,-2.661118,974,-2.6316671,,,,,,53,54,,,,
2003,6742,13557.026,16,.11481699,27,6,12226.197,16.436201,-2.6416502,974,-2.661118,-2.6316671,,,,,54,53,54,,,
2004,1948,13518.647,15.5,.082591631,28,6,12099.907,16.464602,-2.7341402,974,-2.6416502,-2.661118,-2.6316671,,,,55,55,54,55,,
2005,1954,11364.159,16.962963,.020523896,27,6,11879.296,16.719118,-2.7383959,974,-2.7341402,-2.6416502,-2.661118,-2.6316671,,,55,54,54,53,54,
2006,9160,12362.185,16.413794,-.56465805,29,6,12090.087,16.743814,-2.7030005,974,-2.7383959,-2.7341402,-2.6416502,-2.661118,-2.6316671,,56,57,56,56,55,56
2007,6766,12178.474,17.700001,.32951087,30,6,12233.66,16.824034,-2.7072244,974,-2.7030005,-2.7383959,-2.7341402,-2.6416502,-2.661118,-2.6316671,59,57,58,57,57,56
2000,4324,11769.15,16.700001,,30,6,12183.404,16.547827,,975,,,,,,,,,,,,
2001,4330,10791.278,17.451612,-.28466186,31,6,11927.842,16.466276,-2.6683962,975,,,,,,,61,,,,,
2002,4336,12472.357,16.461538,-.1997692,26,6,12204.703,16.415178,-2.6818676,975,-2.6683962,,,,,,57,56,,,,
2003,9142,12173.639,17.08,-.10903556,25,6,12226.197,16.436201,-2.6997032,975,-2.6818676,-2.6683962,,,,,51,56,55,,,
2004,6748,12098.231,17.214285,-.029684946,28,6,12099.907,16.464602,-2.7682118,975,-2.6997032,-2.6818676,-2.6683962,,,,53,54,59,58,,
2005,9154,10515.305,14.964286,-.062260147,28,6,11879.296,16.719118,-2.669137,975,-2.7682118,-2.6997032,-2.6818676,-2.6683962,,,56,53,54,59,58,
2006,1960,12278.821,17.040001,-.16556713,25,6,12090.087,16.743814,-2.6296115,975,-2.669137,-2.7682118,-2.6997032,-2.6818676,-2.6683962,,53,53,50,51,56,55
2007,1966,13475.741,16.555555,.084009275,27,6,12233.66,16.824034,-2.6372247,975,-2.6296115,-2.669137,-2.7682118,-2.6997032,-2.6818676,-2.6683962,52,55,55,52,53,58
2000,1924,11098.96,17.142857,,28,6,12183.404,16.547827,,976,,,,,,,,,,,,
2001,9130,11853.248,15.814815,.27461582,27,6,11927.842,16.466276,-2.6376591,976,,,,,,,55,,,,,
2002,9136,11748.706,16.066668,.064153612,30,6,12204.703,16.415178,-2.704987,976,-2.6376591,,,,,,57,58,,,,
2003,4342,13243.94,16.172413,-.15307665,29,6,12226.197,16.436201,-2.6326256,976,-2.704987,-2.6376591,,,,,59,56,57,,,
2004,9148,13096.23,16.833334,.081640728,30,6,12099.907,16.464602,-2.7151175,976,-2.6326256,-2.704987,-2.6376591,,,,59,60,57,58,,
2005,4354,11511.285,15.678572,-.0062934393,28,6,11879.296,16.719118,-2.700141,976,-2.7151175,-2.6326256,-2.704987,-2.6376591,,,58,57,58,55,56,
2006,6760,12099.734,16.73077,-.096024007,26,6,12090.087,16.743814,-2.680233,976,-2.700141,-2.7151175,-2.6326256,-2.704987,-2.6376591,,54,56,55,56,53,54
2007,4366,12190.518,16.866667,.038579952,30,6,12233.66,16.824034,-2.709162,976,-2.680233,-2.700141,-2.7151175,-2.6326256,-2.704987,-2.6376591,56,58,60,59,60,57
2000,9125,11714.165,16.709677,,31,7,12183.404,16.547827,,977,,,,,,,,,,,,
2001,9131,12430.926,14.4,.037119646,30,7,11927.842,16.466276,-2.5903273,977,,,,,,,61,,,,,
2002,6737,12219.073,18.034483,.17022529,29,7,12204.703,16.415178,-2.7737095,977,-2.5903273,,,,,,59,60,,,,
2003,1943,12155.96,14.903226,-.063242555,31,7,12226.197,16.436201,-2.6714633,977,-2.7737095,-2.5903273,,,,,60,61,62,,,
2004,4349,13076.351,14.903226,-.11629169,31,7,12099.907,16.464602,-2.640337,977,-2.6714633,-2.7737095,-2.5903273,,,,62,60,61,62,,
2005,9155,10875.764,16.777779,-.20726027,27,7,11879.296,16.719118,-2.7220445,977,-2.640337,-2.6714633,-2.7737095,-2.5903273,,,58,58,56,57,58,
2006,1961,11245.393,15.575758,-.38493165,33,7,12090.087,16.743814,-2.6519561,977,-2.7220445,-2.640337,-2.6714633,-2.7737095,-2.5903273,,60,64,64,62,63,64
2007,1967,12353.122,15.518518,-.050437029,27,7,12233.66,16.824034,-2.662869,977,-2.6519561,-2.7220445,-2.640337,-2.6714633,-2.7737095,-2.5903273,60,54,58,58,56,57
2000,4325,13535.574,15.620689,,29,7,12183.404,16.547827,,978,,,,,,,,,,,,
2001,6731,11777.193,19.461538,-.14870241,26,7,11927.842,16.466276,-2.6817217,978,,,,,,,55,,,,,
2002,9137,12650.533,16.24,-.14717098,25,7,12204.703,16.415178,-2.7048233,978,-2.6817217,,,,,,51,54,,,,
2003,6743,12325.971,14.814815,-.017814655,27,7,12226.197,16.436201,-2.7072492,978,-2.7048233,-2.6817217,,,,,52,53,56,,,
2004,6749,12224.104,17.68,.21287267,25,7,12099.907,16.464602,-2.6206729,978,-2.7072492,-2.7048233,-2.6817217,,,,52,50,51,54,,
2005,1955,10656.683,15.666667,.3006233,27,7,11879.296,16.719118,-2.6171718,978,-2.6206729,-2.7072492,-2.7048233,-2.6817217,,,52,54,52,53,56,
2006,9161,12262.973,14.904762,-.34730557,21,7,12090.087,16.743814,-2.656667,978,-2.6171718,-2.6206729,-2.7072492,-2.7048233,-2.6817217,,48,46,48,46,47,50
2007,4367,11637.681,17.464285,.085519105,28,7,12233.66,16.824034,-2.6434977,978,-2.656667,-2.6171718,-2.6206729,-2.7072492,-2.7048233,-2.6817217,49,55,53,55,53,54
2000,1925,12913.412,16.166666,,30,7,12183.404,16.547827,,979,,,,,,,,,,,,
2001,1931,13175.709,15.962963,.14650445,27,7,11927.842,16.466276,-2.6378911,979,,,,,,,57,,,,,
2002,1937,13175.981,15.730769,-.12024169,26,7,12204.703,16.415178,-2.666172,979,-2.6378911,,,,,,53,56,,,,
2003,9143,11844.606,16.766666,.20198417,30,7,12226.197,16.436201,-2.6576347,979,-2.666172,-2.6378911,,,,,56,57,60,,,
2004,1949,11756.83,16.555555,.16342762,27,7,12099.907,16.464602,-2.7478385,979,-2.6576347,-2.666172,-2.6378911,,,,57,53,54,57,,
2005,6755,10488.934,17.200001,.17302033,30,7,11879.296,16.719118,-2.7866349,979,-2.7478385,-2.6576347,-2.666172,-2.6378911,,,57,60,56,57,60,
2006,6761,11285.361,17.111111,.016080201,27,7,12090.087,16.743814,-2.6660438,979,-2.7866349,-2.7478385,-2.6576347,-2.666172,-2.6378911,,57,54,57,53,54,57
2007,6767,12521.35,16.559999,.06123203,25,7,12233.66,16.824034,-2.6352694,979,-2.6660438,-2.7866349,-2.7478385,-2.6576347,-2.666172,-2.6378911,52,55,52,55,51,52
2000,6725,12774.211,17.965517,,29,7,12183.404,16.547827,,980,,,,,,,,,,,,
2001,4331,12087.605,17.607143,-.046604261,28,7,11927.842,16.466276,-2.6060452,980,,,,,,,57,,,,,
2002,4337,12841.256,17.39394,-.28404701,33,7,12204.703,16.415178,-2.6954331,980,-2.6060452,,,,,,61,62,,,,
2003,4343,11703.521,16.538462,-.22516702,26,7,12226.197,16.436201,-2.5398617,980,-2.6954331,-2.6060452,,,,,59,54,55,,,
2004,9149,12372.796,16.533333,.29823512,30,7,12099.907,16.464602,-2.6314154,980,-2.5398617,-2.6954331,-2.6060452,,,,56,63,58,59,,
2005,4355,11994.12,15.892858,.089863986,28,7,11879.296,16.719118,-2.6633589,980,-2.6314154,-2.5398617,-2.6954331,-2.6060452,,,58,54,61,56,57,
2006,4361,13483.764,17.464285,-.0019074997,28,7,12090.087,16.743814,-2.5901349,980,-2.6633589,-2.6314154,-2.5398617,-2.6954331,-2.6060452,,56,58,54,61,56,57
2007,9167,12589.109,17.787878,.063510619,33,7,12233.66,16.824034,-2.7260864,980,-2.5901349,-2.6633589,-2.6314154,-2.5398617,-2.6954331,-2.6060452,61,61,63,59,66,61
2000,6726,10804.121,17.384615,,26,8,12183.404,16.547827,,981,,,,,,,,,,,,
2001,9132,13277.836,17.461538,.32359713,26,8,11927.842,16.466276,-2.6273057,981,,,,,,,52,,,,,
2002,6738,12608.256,16.535715,.16585693,28,8,12204.703,16.415178,-2.6537709,981,-2.6273057,,,,,,54,54,,,,
2003,4344,12091.408,16.6875,-.29874256,32,8,12226.197,16.436201,-2.6041694,981,-2.6537709,-2.6273057,,,,,60,58,58,,,
2004,4350,12072.924,14.678572,.099576801,28,8,12099.907,16.464602,-2.5789242,981,-2.6041694,-2.6537709,-2.6273057,,,,60,56,54,54,,
2005,6756,12528.246,17.032259,.15237868,31,8,11879.296,16.719118,-2.6395681,981,-2.5789242,-2.6041694,-2.6537709,-2.6273057,,,59,63,59,57,57,
2006,1962,12037.244,17.931034,-.35888207,29,8,12090.087,16.743814,-2.5860817,981,-2.6395681,-2.5789242,-2.6041694,-2.6537709,-2.6273057,,60,57,61,57,55,55
2007,6768,12113.587,16.5,.087017588,26,8,12233.66,16.824034,-2.6188953,981,-2.5860817,-2.6395681,-2.5789242,-2.6041694,-2.6537709,-2.6273057,55,57,54,58,54,52
2000,4326,11901.917,16.32258,,31,8,12183.404,16.547827,,982,,,,,,,,,,,,
2001,6732,12343.734,16.153847,.3843348,26,8,11927.842,16.466276,-2.5864592,982,,,,,,,57,,,,,
2002,9138,11609.243,17.700001,.21380864,30,8,12204.703,16.415178,-2.6586382,982,-2.5864592,,,,,,56,61,,,,
2003,9144,12799.29,16.923077,.29907233,26,8,12226.197,16.436201,-2.6671424,982,-2.6586382,-2.5864592,,,,,56,52,57,,,
2004,6750,12084.118,15.142858,-.034929447,28,8,12099.907,16.464602,-2.6105323,982,-2.6671424,-2.6586382,-2.5864592,,,,54,58,54,59,,
2005,9156,13223.784,16.304348,.3241089,23,8,11879.296,16.719118,-2.6374962,982,-2.6105323,-2.6671424,-2.6586382,-2.5864592,,,51,49,53,49,54,
2006,6762,11370.889,17.125,-.13624099,32,8,12090.087,16.743814,-2.5429499,982,-2.6374962,-2.6105323,-2.6671424,-2.6586382,-2.5864592,,55,60,58,62,58,63
2007,9168,11605.19,14.965517,.29163122,29,8,12233.66,16.824034,-2.7481353,982,-2.5429499,-2.6374962,-2.6105323,-2.6671424,-2.6586382,-2.5864592,61,52,57,55,59,55
2000,1926,11962.981,16,,32,8,12183.404,16.547827,,983,,,,,,,,,,,,
2001,4332,11478.92,16.529411,-.13552262,34,8,11927.842,16.466276,-2.6156285,983,,,,,,,66,,,,,
2002,4338,12297.905,14.703704,.22126444,27,8,12204.703,16.415178,-2.6850996,983,-2.6156285,,,,,,61,59,,,,
2003,1944,12854.499,17.25,.24225773,24,8,12226.197,16.436201,-2.6685898,983,-2.6850996,-2.6156285,,,,,51,58,56,,,
2004,9150,11153.625,17.214285,-.055498902,28,8,12099.907,16.464602,-2.7416191,983,-2.6685898,-2.6850996,-2.6156285,,,,52,55,62,60,,
2005,1956,11782.614,17.857143,-.14597899,28,8,11879.296,16.719118,-2.638854,983,-2.7416191,-2.6685898,-2.6850996,-2.6156285,,,56,52,55,62,60,
2006,4362,9899.9043,14.935484,-.31502813,31,8,12090.087,16.743814,-2.6339369,983,-2.638854,-2.7416191,-2.6685898,-2.6850996,-2.6156285,,59,59,55,58,65,63
2007,4368,12117.7,16.423077,-.04839183,26,8,12233.66,16.824034,-2.6886406,983,-2.6339369,-2.638854,-2.7416191,-2.6685898,-2.6850996,-2.6156285,57,54,54,50,53,60
2000,9126,12274.705,17.903225,,31,8,12183.404,16.547827,,984,,,,,,,,,,,,
2001,1932,12465.469,16.39394,.32838741,33,8,11927.842,16.466276,-2.6408992,984,,,,,,,64,,,,,
2002,1938,11074.151,18.115385,-.10438228,26,8,12204.703,16.415178,-2.6522126,984,-2.6408992,,,,,,59,57,,,,
2003,6744,11597.589,16.903225,.28904748,31,8,12226.197,16.436201,-2.7546809,984,-2.6522126,-2.6408992,,,,,57,64,62,,,
2004,1950,11123.864,15.933333,.026794787,30,8,12099.907,16.464602,-2.7122045,984,-2.7546809,-2.6522126,-2.6408992,,,,61,56,63,61,,
2005,4356,11375.998,14.32258,.092566371,31,8,11879.296,16.719118,-2.7497284,984,-2.7122045,-2.7546809,-2.6522126,-2.6408992,,,61,62,57,64,62,
2006,9162,12804.827,15.3,-.42854914,20,8,12090.087,16.743814,-2.6045179,984,-2.7497284,-2.7122045,-2.7546809,-2.6522126,-2.6408992,,51,50,51,46,53,51
2007,1968,12199.102,17.428572,-.30467448,28,8,12233.66,16.824034,-2.6969728,984,-2.6045179,-2.7497284,-2.7122045,-2.7546809,-2.6522126,-2.6408992,48,59,58,59,54,61
2000,4369,11859.336,17.74074,,27,3,12280.913,16.539797,,985,,,,,,,,,,,,
2001,4375,11614.254,17.28125,,32,3,12146.713,16.550072,,985,,,,,,,59,,,,,
2002,4381,12027.552,15.913043,,23,3,12265.904,16.400291,,985,,,,,,,55,50,,,,
2003,4387,12673.208,14.846154,,26,3,12301.778,16.23761,,985,,,,,,,49,58,53,,,
2004,4393,12678.719,16.064516,,31,3,12261.566,16.208696,,985,,,,,,,57,54,63,58,,
2005,6799,12525.331,16.310345,,29,3,11989.322,16.164244,,985,,,,,,,60,55,52,61,56,
2006,2005,11106.692,16.307692,,26,3,12033.951,16.15942,,985,,,,,,,55,57,52,49,58,53
2007,6811,10489.003,16.73077,,26,3,11972.894,16.146589,,985,,,,,,,52,55,57,52,49,58
2000,1969,12383.764,16,,31,3,12280.913,16.539797,,986,,,,,,,,,,,,
2001,1975,12041.926,15.379311,,29,3,12146.713,16.550072,,986,,,,,,,60,,,,,
2002,9181,12123.458,15.357142,,28,3,12265.904,16.400291,,986,,,,,,,57,59,,,,
2003,9187,12652.265,15.354838,,31,3,12301.778,16.23761,,986,,,,,,,59,60,62,,,
2004,6793,12536.089,17.266666,,30,3,12261.566,16.208696,,986,,,,,,,61,58,59,61,,
2005,9199,12539.856,16.25,,28,3,11989.322,16.164244,,986,,,,,,,58,59,56,57,59,
2006,4405,11601.628,16.785715,,28,3,12033.951,16.15942,,986,,,,,,,56,58,59,56,57,59
2007,2011,12795.944,15.65625,,32,3,11972.894,16.146589,,986,,,,,,,60,60,62,63,60,61
2000,6769,12265.646,16.037037,,27,3,12280.913,16.539797,,987,,,,,,,,,,,,
2001,9175,13689.694,17.1,,30,3,12146.713,16.550072,,987,,,,,,,57,,,,,
2002,1981,12729.943,15.575758,,33,3,12265.904,16.400291,,987,,,,,,,63,60,,,,
2003,6787,13490.74,17.09375,,32,3,12301.778,16.23761,,987,,,,,,,65,62,59,,,
2004,9193,12932.623,16.692308,,26,3,12261.566,16.208696,,987,,,,,,,58,59,56,53,,
2005,4399,11830.117,16.25926,,27,3,11989.322,16.164244,,987,,,,,,,53,59,60,57,54,
2006,9205,13020.114,16.764706,,34,3,12033.951,16.15942,,987,,,,,,,61,60,66,67,64,61
2007,9211,11717.615,17.310345,,29,3,11972.894,16.146589,,987,,,,,,,63,56,55,61,62,59
2000,9169,12117.914,16.375,,32,3,12280.913,16.539797,,988,,,,,,,,,,,,
2001,6775,12212.976,15.607142,,28,3,12146.713,16.550072,,988,,,,,,,60,,,,,
